,actual
2013-12-21 07:00:00,147.33125
2013-12-21 07:10:00,190.5125
2013-12-21 07:20:00,157.04752
2013-12-21 07:30:00,164.99596
2013-12-21 07:40:00,186.3249
2013-12-21 07:50:00,186.68721
2013-12-21 08:00:00,205.55937
2013-12-21 08:10:00,196.1886
2013-12-21 08:20:00,191.43243
2013-12-21 08:30:00,309.6655
2013-12-21 08:40:00,279.31418
2013-12-21 08:50:00,268.88684
2013-12-21 09:00:00,373.03027
2013-12-21 09:10:00,390.93958
2013-12-21 09:20:00,502.5741
2013-12-21 09:30:00,582.1602
2013-12-21 09:40:00,601.1612
2013-12-21 09:50:00,754.682
2013-12-21 10:00:00,991.05835
2013-12-21 10:10:00,1191.5289
2013-12-21 10:20:00,1183.1973
2013-12-21 10:30:00,1464.5922
2013-12-21 10:40:00,1627.2996
2013-12-21 10:50:00,1823.7963
2013-12-21 11:00:00,1806.946
2013-12-21 11:10:00,2013.1072
2013-12-21 11:20:00,2429.834
2013-12-21 11:30:00,2454.531
2013-12-21 11:40:00,2610.0928
2013-12-21 11:50:00,3039.9407
2013-12-21 12:00:00,3289.7627
2013-12-21 12:10:00,3277.991
2013-12-21 12:20:00,3280.9685
2013-12-21 12:30:00,3712.0483
2013-12-21 12:40:00,3323.2078
2013-12-21 12:50:00,3579.2656
2013-12-21 13:00:00,3672.263
2013-12-21 13:10:00,3719.959
2013-12-21 13:20:00,3381.267
2013-12-21 13:30:00,3742.5396
2013-12-21 13:40:00,3613.5342
2013-12-21 13:50:00,3626.5442
2013-12-21 14:00:00,3952.7932
2013-12-21 14:10:00,4221.104
2013-12-21 14:20:00,4256.2915
2013-12-21 14:30:00,4343.982
2013-12-21 14:40:00,4247.0474
2013-12-21 14:50:00,4482.8174
2013-12-21 15:00:00,4332.155
2013-12-21 15:10:00,4579.6787
2013-12-21 15:20:00,4600.045
2013-12-21 15:30:00,4888.6743
2013-12-21 15:40:00,4814.1216
2013-12-21 15:50:00,5115.5303
2013-12-21 16:00:00,4931.1323
2013-12-21 16:10:00,5197.422
2013-12-21 16:20:00,5152.1006
2013-12-21 16:30:00,5161.9385
2013-12-21 16:40:00,5238.3193
2013-12-21 16:50:00,5195.2695
2013-12-21 17:00:00,5096.8105
2013-12-21 17:10:00,4723.4062
2013-12-21 17:20:00,4707.659
2013-12-21 17:30:00,4619.0444
2013-12-21 17:40:00,4474.9863
2013-12-21 17:50:00,4293.8257
2013-12-21 18:00:00,4229.7153
2013-12-21 18:10:00,3847.8635
2013-12-21 18:20:00,3759.3162
2013-12-21 18:30:00,3328.4038
2013-12-21 18:40:00,3298.8413
2013-12-21 18:50:00,3376.934
2013-12-21 19:00:00,3115.2852
2013-12-21 19:10:00,2839.4736
2013-12-21 19:20:00,2628.2605
2013-12-21 19:30:00,2649.7195
2013-12-21 19:40:00,2409.6824
2013-12-21 19:50:00,2318.0327
2013-12-21 20:00:00,2096.1624
2013-12-21 20:10:00,1898.7651
2013-12-21 20:20:00,1636.9043
2013-12-21 20:30:00,1420.6627
2013-12-21 20:40:00,1195.5848
2013-12-21 20:50:00,1291.734
2013-12-21 21:00:00,1121.3544
2013-12-21 21:10:00,1123.2998
2013-12-21 21:20:00,1009.4167
2013-12-21 21:30:00,1009.5737
2013-12-21 21:40:00,845.9599
2013-12-21 21:50:00,824.4452
2013-12-21 22:00:00,1049.9863
2013-12-21 22:10:00,899.4314
2013-12-21 22:20:00,778.83716
2013-12-21 22:30:00,784.36584
2013-12-21 22:40:00,847.26514
2013-12-21 22:50:00,807.616
2013-12-21 23:00:00,717.50354
2013-12-21 23:10:00,554.8814
2013-12-21 23:20:00,431.04718
2013-12-21 23:30:00,450.61218
2013-12-21 23:40:00,378.2581
2013-12-21 23:50:00,413.0446
2013-12-22 00:00:00,416.8296
2013-12-22 00:10:00,471.00955
2013-12-22 00:20:00,364.3126
2013-12-22 00:30:00,317.07715
2013-12-22 00:40:00,296.8996
2013-12-22 00:50:00,202.74721
2013-12-22 01:00:00,218.88101
2013-12-22 01:10:00,220.17166
2013-12-22 01:20:00,203.0266
2013-12-22 01:30:00,209.5705
2013-12-22 01:40:00,187.73396
2013-12-22 01:50:00,179.95674
2013-12-22 02:00:00,176.40178
2013-12-22 02:10:00,158.61143
2013-12-22 02:20:00,179.7534
2013-12-22 02:30:00,155.42879
2013-12-22 02:40:00,161.61684
2013-12-22 02:50:00,163.42894
2013-12-22 03:00:00,154.28816
2013-12-22 03:10:00,142.01357
2013-12-22 03:20:00,155.68127
2013-12-22 03:30:00,147.15718
2013-12-22 03:40:00,156.03911
2013-12-22 03:50:00,151.39172
2013-12-22 04:00:00,144.24457
2013-12-22 04:10:00,145.34608
2013-12-22 04:20:00,149.29715
2013-12-22 04:30:00,156.20476
2013-12-22 04:40:00,148.22444
2013-12-22 04:50:00,137.28139
2013-12-22 05:00:00,175.68718
2013-12-22 05:10:00,188.8816
2013-12-22 05:20:00,153.52303
2013-12-22 05:30:00,166.23944
2013-12-22 05:40:00,139.73802
2013-12-22 05:50:00,167.06377
2013-12-22 06:00:00,157.21971
2013-12-22 06:10:00,191.82173
2013-12-22 06:20:00,174.44112
2013-12-22 06:30:00,181.11992
2013-12-22 06:40:00,198.58919
2013-12-22 06:50:00,175.94362
2013-12-22 07:00:00,185.95343
2013-12-22 07:10:00,169.4521
2013-12-22 07:20:00,143.36398
2013-12-22 07:30:00,193.89926
2013-12-22 07:40:00,184.47607
2013-12-22 07:50:00,240.31914
2013-12-22 08:00:00,326.52258
2013-12-22 08:10:00,215.69339
2013-12-22 08:20:00,260.60254
2013-12-22 08:30:00,264.78928
2013-12-22 08:40:00,250.56294
2013-12-22 08:50:00,314.787
2013-12-22 09:00:00,313.99716
2013-12-22 09:10:00,307.7367
2013-12-22 09:20:00,368.32416
2013-12-22 09:30:00,479.69916
2013-12-22 09:40:00,485.31552
2013-12-22 09:50:00,637.48267
2013-12-22 10:00:00,769.5695
2013-12-22 10:10:00,1042.9388
2013-12-22 10:20:00,1120.0114
2013-12-22 10:30:00,1506.1578
2013-12-22 10:40:00,1612.7489
2013-12-22 10:50:00,1948.4683
2013-12-22 11:00:00,1964.9064
2013-12-22 11:10:00,2264.9587
2013-12-22 11:20:00,2556.0422
2013-12-22 11:30:00,2781.1301
2013-12-22 11:40:00,2721.041
2013-12-22 11:50:00,2945.8362
2013-12-22 12:00:00,3088.5342
2013-12-22 12:10:00,3307.9297
2013-12-22 12:20:00,3401.1375
2013-12-22 12:30:00,3480.996
2013-12-22 12:40:00,3382.0596
2013-12-22 12:50:00,3540.3796
2013-12-22 13:00:00,3520.159
2013-12-22 13:10:00,3635.4126
2013-12-22 13:20:00,3604.9355
2013-12-22 13:30:00,3322.62
2013-12-22 13:40:00,3709.6125
2013-12-22 13:50:00,3698.9526
2013-12-22 14:00:00,3807.0198
2013-12-22 14:10:00,3881.2817
2013-12-22 14:20:00,4090.781
2013-12-22 14:30:00,4110.3496
2013-12-22 14:40:00,4074.6938
2013-12-22 14:50:00,3939.6633
2013-12-22 15:00:00,4441.4775
2013-12-22 15:10:00,4475.8145
2013-12-22 15:20:00,4638.559
2013-12-22 15:30:00,4911.654
2013-12-22 15:40:00,4693.6177
2013-12-22 15:50:00,4772.3203
2013-12-22 16:00:00,4917.944
2013-12-22 16:10:00,5202.037
2013-12-22 16:20:00,5496.4395
2013-12-22 16:30:00,5148.811
2013-12-22 16:40:00,5170.472
2013-12-22 16:50:00,5197.569
2013-12-22 17:00:00,5111.8755
2013-12-22 17:10:00,5203.0312
2013-12-22 17:20:00,4704.4346
2013-12-22 17:30:00,4574.6064
2013-12-22 17:40:00,4689.8667
2013-12-22 17:50:00,4508.657
2013-12-22 18:00:00,4076.4365
2013-12-22 18:10:00,3945.8662
2013-12-22 18:20:00,3792.1096
2013-12-22 18:30:00,3426.2136
2013-12-22 18:40:00,3258.9497
2013-12-22 18:50:00,3132.6309
2013-12-22 19:00:00,2755.7332
2013-12-22 19:10:00,2439.4658
2013-12-22 19:20:00,2133.372
2013-12-22 19:30:00,1886.3405
2013-12-22 19:40:00,1736.2622
2013-12-22 19:50:00,1414.5424
2013-12-22 20:00:00,1426.4116
2013-12-22 20:10:00,1313.5432
2013-12-22 20:20:00,1210.7017
2013-12-22 20:30:00,1004.9643
2013-12-22 20:40:00,878.2758
2013-12-22 20:50:00,916.84094
2013-12-22 21:00:00,756.34454
2013-12-22 21:10:00,573.801
2013-12-22 21:20:00,561.53125
2013-12-22 21:30:00,604.3314
2013-12-22 21:40:00,415.2736
2013-12-22 21:50:00,512.76514
2013-12-22 22:00:00,696.9035
2013-12-22 22:10:00,547.44727
2013-12-22 22:20:00,431.02182
2013-12-22 22:30:00,381.10562
2013-12-22 22:40:00,402.6503
2013-12-22 22:50:00,363.70206
2013-12-22 23:00:00,364.70593
2013-12-22 23:10:00,293.6267
2013-12-22 23:20:00,271.79803
2013-12-22 23:30:00,254.00237
2013-12-22 23:40:00,280.69333
2013-12-22 23:50:00,230.58524
