,actual
2013-12-21 06:40:00,246.69402
2013-12-21 06:50:00,202.85002
2013-12-21 07:00:00,217.66115
2013-12-21 07:10:00,227.7935
2013-12-21 07:20:00,215.32538
2013-12-21 07:30:00,221.06284
2013-12-21 07:40:00,259.14685
2013-12-21 07:50:00,272.075
2013-12-21 08:00:00,285.7214
2013-12-21 08:10:00,278.958
2013-12-21 08:20:00,278.19638
2013-12-21 08:30:00,231.95677
2013-12-21 08:40:00,309.91586
2013-12-21 08:50:00,275.5203
2013-12-21 09:00:00,274.7701
2013-12-21 09:10:00,374.76312
2013-12-21 09:20:00,319.24484
2013-12-21 09:30:00,368.69528
2013-12-21 09:40:00,379.0768
2013-12-21 09:50:00,361.6337
2013-12-21 10:00:00,431.41104
2013-12-21 10:10:00,454.8043
2013-12-21 10:20:00,413.95544
2013-12-21 10:30:00,484.30365
2013-12-21 10:40:00,528.7535
2013-12-21 10:50:00,653.6566
2013-12-21 11:00:00,439.90817
2013-12-21 11:10:00,483.70578
2013-12-21 11:20:00,482.59622
2013-12-21 11:30:00,496.27115
2013-12-21 11:40:00,505.2123
2013-12-21 11:50:00,596.3699
2013-12-21 12:00:00,616.4279
2013-12-21 12:10:00,672.27057
2013-12-21 12:20:00,606.2478
2013-12-21 12:30:00,611.718
2013-12-21 12:40:00,520.16656
2013-12-21 12:50:00,497.53125
2013-12-21 13:00:00,499.465
2013-12-21 13:10:00,581.1545
2013-12-21 13:20:00,552.1505
2013-12-21 13:30:00,646.72186
2013-12-21 13:40:00,643.5366
2013-12-21 13:50:00,555.04614
2013-12-21 14:00:00,589.18256
2013-12-21 14:10:00,602.50653
2013-12-21 14:20:00,520.0025
2013-12-21 14:30:00,454.6469
2013-12-21 14:40:00,489.85046
2013-12-21 14:50:00,527.1475
2013-12-21 15:00:00,500.52722
2013-12-21 15:10:00,549.46796
2013-12-21 15:20:00,474.72382
2013-12-21 15:30:00,481.0932
2013-12-21 15:40:00,564.00806
2013-12-21 15:50:00,470.29816
2013-12-21 16:00:00,507.55786
2013-12-21 16:10:00,481.74786
2013-12-21 16:20:00,476.9445
2013-12-21 16:30:00,472.49017
2013-12-21 16:40:00,574.7181
2013-12-21 16:50:00,477.47223
2013-12-21 17:00:00,509.322
2013-12-21 17:10:00,582.452
2013-12-21 17:20:00,560.96
2013-12-21 17:30:00,488.48514
2013-12-21 17:40:00,541.7733
2013-12-21 17:50:00,444.57492
2013-12-21 18:00:00,530.2712
2013-12-21 18:10:00,533.86487
2013-12-21 18:20:00,513.3554
2013-12-21 18:30:00,471.74976
2013-12-21 18:40:00,558.72833
2013-12-21 18:50:00,478.33832
2013-12-21 19:00:00,481.84167
2013-12-21 19:10:00,559.3179
2013-12-21 19:20:00,554.104
2013-12-21 19:30:00,547.5673
2013-12-21 19:40:00,554.0689
2013-12-21 19:50:00,477.0686
2013-12-21 20:00:00,460.978
2013-12-21 20:10:00,512.95544
2013-12-21 20:20:00,443.4748
2013-12-21 20:30:00,471.70853
2013-12-21 20:40:00,444.98468
2013-12-21 20:50:00,426.44876
2013-12-21 21:00:00,461.81088
2013-12-21 21:10:00,464.07947
2013-12-21 21:20:00,454.74393
2013-12-21 21:30:00,432.8028
2013-12-21 21:40:00,455.83197
2013-12-21 21:50:00,469.57803
2013-12-21 22:00:00,430.80713
2013-12-21 22:10:00,462.619
2013-12-21 22:20:00,474.33505
2013-12-21 22:30:00,472.1514
2013-12-21 22:40:00,466.9173
2013-12-21 22:50:00,535.29535
2013-12-21 23:00:00,518.0398
2013-12-21 23:10:00,441.86853
2013-12-21 23:20:00,385.2778
2013-12-21 23:30:00,364.363
2013-12-21 23:40:00,409.0308
2013-12-21 23:50:00,324.79205
2013-12-22 00:00:00,464.2636
2013-12-22 00:10:00,556.527
2013-12-22 00:20:00,559.47723
2013-12-22 00:30:00,679.31744
2013-12-22 00:40:00,820.9844
2013-12-22 00:50:00,884.4169
2013-12-22 01:00:00,1037.0502
2013-12-22 01:10:00,994.9923
2013-12-22 01:20:00,1163.591
2013-12-22 01:30:00,957.0945
2013-12-22 01:40:00,955.5931
2013-12-22 01:50:00,995.639
2013-12-22 02:00:00,985.5196
2013-12-22 02:10:00,1118.0166
2013-12-22 02:20:00,1052.2269
2013-12-22 02:30:00,1061.6437
2013-12-22 02:40:00,835.6274
2013-12-22 02:50:00,1041.6499
2013-12-22 03:00:00,999.20844
2013-12-22 03:10:00,820.4097
2013-12-22 03:20:00,755.2863
2013-12-22 03:30:00,766.4913
2013-12-22 03:40:00,650.0859
2013-12-22 03:50:00,542.87256
2013-12-22 04:00:00,566.58
2013-12-22 04:10:00,569.7812
2013-12-22 04:20:00,532.1656
2013-12-22 04:30:00,370.3822
2013-12-22 04:40:00,393.52292
2013-12-22 04:50:00,431.68192
2013-12-22 05:00:00,362.13434
2013-12-22 05:10:00,220.06572
2013-12-22 05:20:00,183.95947
2013-12-22 05:30:00,186.99693
2013-12-22 05:40:00,184.61205
2013-12-22 05:50:00,196.37656
2013-12-22 06:00:00,167.44131
2013-12-22 06:10:00,171.16751
2013-12-22 06:20:00,191.29349
2013-12-22 06:30:00,161.44586
2013-12-22 06:40:00,170.60727
2013-12-22 06:50:00,174.6964
2013-12-22 07:00:00,181.15367
2013-12-22 07:10:00,198.82335
2013-12-22 07:20:00,179.38576
2013-12-22 07:30:00,180.7942
2013-12-22 07:40:00,190.4184
2013-12-22 07:50:00,172.81429
2013-12-22 08:00:00,196.85368
2013-12-22 08:10:00,315.6803
2013-12-22 08:20:00,185.09998
2013-12-22 08:30:00,205.30139
2013-12-22 08:40:00,277.99747
2013-12-22 08:50:00,269.70776
2013-12-22 09:00:00,229.31064
2013-12-22 09:10:00,251.1421
2013-12-22 09:20:00,241.251
2013-12-22 09:30:00,260.74567
2013-12-22 09:40:00,289.55267
2013-12-22 09:50:00,317.6177
2013-12-22 10:00:00,268.85623
2013-12-22 10:10:00,294.92978
2013-12-22 10:20:00,320.86194
2013-12-22 10:30:00,332.9196
2013-12-22 10:40:00,343.0651
2013-12-22 10:50:00,319.6543
2013-12-22 11:00:00,393.04242
2013-12-22 11:10:00,390.87643
2013-12-22 11:20:00,340.58954
2013-12-22 11:30:00,336.16986
2013-12-22 11:40:00,408.23965
2013-12-22 11:50:00,390.3639
2013-12-22 12:00:00,392.3363
2013-12-22 12:10:00,410.13565
2013-12-22 12:20:00,415.60223
2013-12-22 12:30:00,443.78903
2013-12-22 12:40:00,465.21927
2013-12-22 12:50:00,453.28198
2013-12-22 13:00:00,546.5487
2013-12-22 13:10:00,502.91727
2013-12-22 13:20:00,499.919
2013-12-22 13:30:00,481.3729
2013-12-22 13:40:00,523.1231
2013-12-22 13:50:00,493.44873
2013-12-22 14:00:00,613.0567
2013-12-22 14:10:00,622.08905
2013-12-22 14:20:00,585.4621
2013-12-22 14:30:00,575.93835
2013-12-22 14:40:00,565.00854
2013-12-22 14:50:00,508.62466
2013-12-22 15:00:00,573.56366
2013-12-22 15:10:00,540.985
2013-12-22 15:20:00,499.356
2013-12-22 15:30:00,538.56964
2013-12-22 15:40:00,542.6969
2013-12-22 15:50:00,526.4454
2013-12-22 16:00:00,529.1865
2013-12-22 16:10:00,572.53143
2013-12-22 16:20:00,532.549
2013-12-22 16:30:00,580.4257
2013-12-22 16:40:00,647.1941
2013-12-22 16:50:00,558.88586
2013-12-22 17:00:00,547.64026
2013-12-22 17:10:00,564.8172
2013-12-22 17:20:00,590.0938
2013-12-22 17:30:00,563.38995
2013-12-22 17:40:00,624.62726
2013-12-22 17:50:00,532.387
2013-12-22 18:00:00,516.37805
2013-12-22 18:10:00,556.7154
2013-12-22 18:20:00,513.04
2013-12-22 18:30:00,496.24182
2013-12-22 18:40:00,521.3202
2013-12-22 18:50:00,449.22076
2013-12-22 19:00:00,456.61038
2013-12-22 19:10:00,406.3913
2013-12-22 19:20:00,376.7385
2013-12-22 19:30:00,331.38477
2013-12-22 19:40:00,360.7096
2013-12-22 19:50:00,288.14633
2013-12-22 20:00:00,307.3615
2013-12-22 20:10:00,340.1692
2013-12-22 20:20:00,283.19952
2013-12-22 20:30:00,283.03537
2013-12-22 20:40:00,243.07599
2013-12-22 20:50:00,211.0859
2013-12-22 21:00:00,229.33755
2013-12-22 21:10:00,252.6313
2013-12-22 21:20:00,232.55634
2013-12-22 21:30:00,243.38852
2013-12-22 21:40:00,239.44942
2013-12-22 21:50:00,226.13971
2013-12-22 22:00:00,218.93285
2013-12-22 22:10:00,234.47742
2013-12-22 22:20:00,231.87492
2013-12-22 22:30:00,213.88354
2013-12-22 22:40:00,209.93727
2013-12-22 22:50:00,209.09283
2013-12-22 23:00:00,213.30539
2013-12-22 23:10:00,238.21701
2013-12-22 23:20:00,188.37274
2013-12-22 23:30:00,219.61612
2013-12-22 23:40:00,247.00484
2013-12-22 23:50:00,202.41368
