,actual
2013-12-21 06:50:00,316.01263
2013-12-21 07:00:00,323.74387
2013-12-21 07:10:00,301.79507
2013-12-21 07:20:00,326.47913
2013-12-21 07:30:00,342.92157
2013-12-21 07:40:00,296.91846
2013-12-21 07:50:00,335.83932
2013-12-21 08:00:00,374.44254
2013-12-21 08:10:00,345.98758
2013-12-21 08:20:00,423.27612
2013-12-21 08:30:00,409.3582
2013-12-21 08:40:00,468.2277
2013-12-21 08:50:00,520.4716
2013-12-21 09:00:00,583.5123
2013-12-21 09:10:00,506.6174
2013-12-21 09:20:00,730.40265
2013-12-21 09:30:00,708.8068
2013-12-21 09:40:00,748.7587
2013-12-21 09:50:00,776.95844
2013-12-21 10:00:00,834.7816
2013-12-21 10:10:00,927.0139
2013-12-21 10:20:00,1075.7582
2013-12-21 10:30:00,1118.0957
2013-12-21 10:40:00,1275.7828
2013-12-21 10:50:00,1225.1141
2013-12-21 11:00:00,1428.2644
2013-12-21 11:10:00,1449.5228
2013-12-21 11:20:00,1457.4513
2013-12-21 11:30:00,1642.2819
2013-12-21 11:40:00,1650.5841
2013-12-21 11:50:00,1815.624
2013-12-21 12:00:00,1969.3022
2013-12-21 12:10:00,1965.2988
2013-12-21 12:20:00,2041.4291
2013-12-21 12:30:00,2129.975
2013-12-21 12:40:00,2113.1956
2013-12-21 12:50:00,2121.8823
2013-12-21 13:00:00,2164.921
2013-12-21 13:10:00,2325.1907
2013-12-21 13:20:00,2355.1355
2013-12-21 13:30:00,2386.1702
2013-12-21 13:40:00,2157.8718
2013-12-21 13:50:00,2452.4163
2013-12-21 14:00:00,2294.8984
2013-12-21 14:10:00,2495.483
2013-12-21 14:20:00,2569.2935
2013-12-21 14:30:00,2397.1414
2013-12-21 14:40:00,2213.5134
2013-12-21 14:50:00,2490.4226
2013-12-21 15:00:00,2579.4658
2013-12-21 15:10:00,2429.4553
2013-12-21 15:20:00,2475.544
2013-12-21 15:30:00,2627.732
2013-12-21 15:40:00,2615.4873
2013-12-21 15:50:00,2511.2036
2013-12-21 16:00:00,2755.5808
2013-12-21 16:10:00,2681.3354
2013-12-21 16:20:00,2624.8208
2013-12-21 16:30:00,2838.9739
2013-12-21 16:40:00,2782.5342
2013-12-21 16:50:00,2546.956
2013-12-21 17:00:00,2749.6194
2013-12-21 17:10:00,2715.9995
2013-12-21 17:20:00,2544.2126
2013-12-21 17:30:00,2755.3923
2013-12-21 17:40:00,2733.1387
2013-12-21 17:50:00,2625.955
2013-12-21 18:00:00,2288.752
2013-12-21 18:10:00,2231.9082
2013-12-21 18:20:00,2133.056
2013-12-21 18:30:00,2152.1135
2013-12-21 18:40:00,1993.871
2013-12-21 18:50:00,1951.8523
2013-12-21 19:00:00,1813.9457
2013-12-21 19:10:00,1655.6825
2013-12-21 19:20:00,1597.5039
2013-12-21 19:30:00,1325.4286
2013-12-21 19:40:00,1457.4198
2013-12-21 19:50:00,1450.1372
2013-12-21 20:00:00,1219.9037
2013-12-21 20:10:00,1292.1917
2013-12-21 20:20:00,1162.7397
2013-12-21 20:30:00,1148.6572
2013-12-21 20:40:00,1033.7631
2013-12-21 20:50:00,946.29254
2013-12-21 21:00:00,943.5213
2013-12-21 21:10:00,952.71265
2013-12-21 21:20:00,890.1043
2013-12-21 21:30:00,913.2415
2013-12-21 21:40:00,859.0975
2013-12-21 21:50:00,780.55316
2013-12-21 22:00:00,788.24255
2013-12-21 22:10:00,706.01117
2013-12-21 22:20:00,683.7204
2013-12-21 22:30:00,653.22577
2013-12-21 22:40:00,590.1952
2013-12-21 22:50:00,508.78333
2013-12-21 23:00:00,559.73627
2013-12-21 23:10:00,489.1154
2013-12-21 23:20:00,517.43915
2013-12-21 23:30:00,570.5882
2013-12-21 23:40:00,525.576
2013-12-21 23:50:00,463.4319
2013-12-22 00:00:00,485.2741
2013-12-22 00:10:00,469.79868
2013-12-22 00:20:00,406.76755
2013-12-22 00:30:00,498.52814
2013-12-22 00:40:00,419.48297
2013-12-22 00:50:00,313.36545
2013-12-22 01:00:00,311.2208
2013-12-22 01:10:00,285.27692
2013-12-22 01:20:00,287.1131
2013-12-22 01:30:00,288.16458
2013-12-22 01:40:00,265.65384
2013-12-22 01:50:00,327.46786
2013-12-22 02:00:00,274.27466
2013-12-22 02:10:00,263.7229
2013-12-22 02:20:00,257.9314
2013-12-22 02:30:00,210.99529
2013-12-22 02:40:00,235.3852
2013-12-22 02:50:00,244.28406
2013-12-22 03:00:00,207.78162
2013-12-22 03:10:00,191.04721
2013-12-22 03:20:00,239.0879
2013-12-22 03:30:00,235.65778
2013-12-22 03:40:00,192.75902
2013-12-22 03:50:00,211.66522
2013-12-22 04:00:00,198.14497
2013-12-22 04:10:00,188.68126
2013-12-22 04:20:00,197.03189
2013-12-22 04:30:00,207.60875
2013-12-22 04:40:00,194.52625
2013-12-22 04:50:00,199.42442
2013-12-22 05:00:00,191.96487
2013-12-22 05:10:00,184.78975
2013-12-22 05:20:00,202.44556
2013-12-22 05:30:00,188.9675
2013-12-22 05:40:00,196.66335
2013-12-22 05:50:00,218.4388
2013-12-22 06:00:00,204.28622
2013-12-22 06:10:00,204.22127
2013-12-22 06:20:00,212.75473
2013-12-22 06:30:00,201.71213
2013-12-22 06:40:00,182.26083
2013-12-22 06:50:00,215.85309
2013-12-22 07:00:00,209.48022
2013-12-22 07:10:00,202.72679
2013-12-22 07:20:00,241.69568
2013-12-22 07:30:00,212.7093
2013-12-22 07:40:00,195.13115
2013-12-22 07:50:00,250.33661
2013-12-22 08:00:00,234.88385
2013-12-22 08:10:00,237.84229
2013-12-22 08:20:00,284.89966
2013-12-22 08:30:00,271.18427
2013-12-22 08:40:00,261.90845
2013-12-22 08:50:00,294.08463
2013-12-22 09:00:00,349.03415
2013-12-22 09:10:00,349.05515
2013-12-22 09:20:00,378.0785
2013-12-22 09:30:00,424.97803
2013-12-22 09:40:00,469.05362
2013-12-22 09:50:00,553.50824
2013-12-22 10:00:00,689.464
2013-12-22 10:10:00,631.2228
2013-12-22 10:20:00,707.78723
2013-12-22 10:30:00,766.17035
2013-12-22 10:40:00,803.8872
2013-12-22 10:50:00,971.2718
2013-12-22 11:00:00,1046.3397
2013-12-22 11:10:00,1230.1509
2013-12-22 11:20:00,1127.9283
2013-12-22 11:30:00,1449.8252
2013-12-22 11:40:00,1383.4529
2013-12-22 11:50:00,1643.2721
2013-12-22 12:00:00,1733.9001
2013-12-22 12:10:00,1675.9011
2013-12-22 12:20:00,1833.2424
2013-12-22 12:30:00,1764.0161
2013-12-22 12:40:00,2001.0841
2013-12-22 12:50:00,1983.384
2013-12-22 13:00:00,2070.5906
2013-12-22 13:10:00,2207.3523
2013-12-22 13:20:00,2090.5422
2013-12-22 13:30:00,1998.6561
2013-12-22 13:40:00,2118.2163
2013-12-22 13:50:00,2046.2312
2013-12-22 14:00:00,2005.1089
2013-12-22 14:10:00,2134.5994
2013-12-22 14:20:00,2146.1338
2013-12-22 14:30:00,2083.6038
2013-12-22 14:40:00,2265.522
2013-12-22 14:50:00,2261.1042
2013-12-22 15:00:00,2310.0315
2013-12-22 15:10:00,2401.2407
2013-12-22 15:20:00,2304.6194
2013-12-22 15:30:00,2281.7644
2013-12-22 15:40:00,2348.8733
2013-12-22 15:50:00,2395.826
2013-12-22 16:00:00,2172.3374
2013-12-22 16:10:00,2329.1118
2013-12-22 16:20:00,2651.851
2013-12-22 16:30:00,2556.0718
2013-12-22 16:40:00,2471.2007
2013-12-22 16:50:00,2486.2014
2013-12-22 17:00:00,2402.3157
2013-12-22 17:10:00,2440.9219
2013-12-22 17:20:00,2260.968
2013-12-22 17:30:00,2325.243
2013-12-22 17:40:00,2008.1635
2013-12-22 17:50:00,2312.8545
2013-12-22 18:00:00,1884.4529
2013-12-22 18:10:00,2071.2512
2013-12-22 18:20:00,1986.6575
2013-12-22 18:30:00,1833.1051
2013-12-22 18:40:00,1691.1322
2013-12-22 18:50:00,1681.0178
2013-12-22 19:00:00,1457.5157
2013-12-22 19:10:00,1255.7268
2013-12-22 19:20:00,1255.9373
2013-12-22 19:30:00,1104.2018
2013-12-22 19:40:00,929.8861
2013-12-22 19:50:00,896.4365
2013-12-22 20:00:00,807.0841
2013-12-22 20:10:00,1002.88715
2013-12-22 20:20:00,794.06885
2013-12-22 20:30:00,773.29156
2013-12-22 20:40:00,666.1855
2013-12-22 20:50:00,663.61017
2013-12-22 21:00:00,622.5816
2013-12-22 21:10:00,596.79895
2013-12-22 21:20:00,650.94525
2013-12-22 21:30:00,500.13675
2013-12-22 21:40:00,519.0877
2013-12-22 21:50:00,522.98975
2013-12-22 22:00:00,535.3907
2013-12-22 22:10:00,484.15634
2013-12-22 22:20:00,455.881
2013-12-22 22:30:00,444.85413
2013-12-22 22:40:00,423.22687
2013-12-22 22:50:00,406.41708
2013-12-22 23:00:00,471.26865
2013-12-22 23:10:00,413.9503
2013-12-22 23:20:00,342.5726
2013-12-22 23:30:00,381.97705
2013-12-22 23:40:00,298.52628
2013-12-22 23:50:00,353.72614
